figure_id,source_id,owner,title,expected_period,detected_period,period_assessment,landing_page,exact_url,local_path,sha256,bytes,downloaded_at,source_last_modified,content_type,cache_status,verification_status
B.22,inegi_denue_2026_05:denue_00_72_2_csv,INEGI,DENUE 05/2026: Servicios de alojamiento temporal y de preparación de alimentos y bebidas (2 de 2),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_72_2_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_72_2_csv.zip,cf12fc06171e06726427db15fd9e29fa0cfb44b9b984edf48fb382a69fcce441,26143420,2026-09-11T18:01:06+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_81_1_csv,INEGI,DENUE 05/2026: Otros servicios excepto actividades gubernamentales (1 de 2),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_81_1_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_81_1_csv.zip,eb3a50e1b7f47f819c9e2ed9e04257b05041aeb70619a9648d0cb4de5414468f,50180217,2026-09-11T18:02:23+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_81_2_csv,INEGI,DENUE 05/2026: Otros servicios excepto actividades gubernamentales (2 de 2),05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_81_2_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_81_2_csv.zip,0e6d1b10b0ceb0ef43740967229bf21fc1953119e9300dedbbef350b13eb7b02,39382296,2026-09-11T18:03:25+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,inegi_denue_2026_05:denue_00_93_csv,INEGI,"DENUE 05/2026: Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",05/2026,05/2026,AL_DIA,https://www.inegi.org.mx/app/descarga/?ti=6,https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_93_csv.zip,data\raw\inegi_denue_2026_05\05_2026\denue_00_93_csv.zip,b4cc4c83941073710cf1c406505cdf668d2fc40eb3a212955266d13ff2e0d319,6765070,2026-09-11T18:03:32+00:00,,application/zip,REUTILIZADO,VERIFICADO
B.22,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,sin versión declarada,REFERENCIA_VISUAL,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
B.23,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.24,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
B.25,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.1,crt_bit_dist_espectro_actual,Comisión Reguladora de Telecomunicaciones (CRT),Distribución de espectro radioeléctrico por banda,2024-08,2024-08,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TD_DIST_ESPECTRO_VA.csv,data\raw\crt_bit_dist_espectro_actual\objects\9b8c957e596ec2bf97209e9819b25cfe3798130c77c35e01a7d51694c6e94466\TD_DIST_ESPECTRO_VA.csv,9b8c957e596ec2bf97209e9819b25cfe3798130c77c35e01a7d51694c6e94466,408,2026-09-11T22:50:21+00:00,"Thu, 11 Jun 2026 03:33:14 GMT",text/csv,REUTILIZADO,VERIFICADO
C.2,crt_bit_espectro_banda_actual,Comisión Reguladora de Telecomunicaciones (CRT),Distribución del espectro por operador y banda,2024-08,2024-08,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TD_ESPECTRO_BANDA_VA.csv,data\raw\crt_bit_espectro_banda_actual\objects\49913e821c907df8423fed40edafa1bb4b182b22cc2451f76a578e1b503df692\TD_ESPECTRO_BANDA_VA.csv,49913e821c907df8423fed40edafa1bb4b182b22cc2451f76a578e1b503df692,170,2026-09-11T22:50:23+00:00,"Thu, 11 Jun 2026 03:33:14 GMT",text/csv,REUTILIZADO,VERIFICADO
C.2,crt_bit_dist_espectro_actual,Comisión Reguladora de Telecomunicaciones (CRT),Distribución de espectro radioeléctrico por banda,2024-08,2024-08,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TD_DIST_ESPECTRO_VA.csv,data\raw\crt_bit_dist_espectro_actual\objects\9b8c957e596ec2bf97209e9819b25cfe3798130c77c35e01a7d51694c6e94466\TD_DIST_ESPECTRO_VA.csv,9b8c957e596ec2bf97209e9819b25cfe3798130c77c35e01a7d51694c6e94466,408,2026-09-11T22:50:21+00:00,"Thu, 11 Jun 2026 03:33:14 GMT",text/csv,REUTILIZADO,VERIFICADO
C.3,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
C.4,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
C.5,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.6,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.7,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.7,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,geometría estatal,REFERENCIA,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
C.8,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.9,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.10,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.11,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.12,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.13,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.13,mexico_geojson_legacy,Repositorio comunitario angelnmara/geojson,Límites estatales de México usados por scripts heredados,sin versión declarada,geometría estatal,REFERENCIA,https://github.com/angelnmara/geojson,https://raw.githubusercontent.com/angelnmara/geojson/master/mexicoHigh.json,data\raw\mexico_geojson_legacy\objects\7de22266d11293117321\mexicoHigh.json,7de22266d11293117321ea0aba07b610900e06626e1fffc74ffef96b751e33dc,184555,,,,REUTILIZADO,VERIFICADO
C.14,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.15,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
C.16,crt_bit_todo_2025_q2,"Comisión Reguladora de Telecomunicaciones (CRT), archivo BIT del IFT",BIT: descarga global de datos públicos,según la tabla,2024-12,ULTIMO_DISPONIBLE,https://bit.crt.gob.mx/BitWebApp/descargaDatos.xhtml,https://bit.crt.gob.mx/descargas/datos/tabs/TODO.zip,data\raw\crt_bit_todo_2025_q2\objects\f75ce7de02249b11d35b\CRT_BIT_TODO.zip,f75ce7de02249b11d35bed3399f7f06558f9e7a18cc9b320180acbe96027d284,1188168847,2026-09-09T22:17:06+00:00,"Thu, 11 Jun 2026 03:33:17 GMT",application/zip,REUTILIZADO,VERIFICADO
D.2,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
D.3,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
D.4,inegi_endutih_2025,INEGI,"ENDUTIH 2025, datos abiertos CSV",2025,2025,AL_DIA,https://www.inegi.org.mx/programas/endutih/2025/,https://www.inegi.org.mx/contenidos/programas/endutih/2025/datosabiertos/conjunto_de_datos_endutih_2025_csv.zip,data\raw\inegi_endutih_2025\objects\65d219261b3890ee12ea\conjunto_de_datos_endutih_2025_csv.zip,65d219261b3890ee12eaf95cdd1185f6b7d52eefd7e698ffd335b604364fd508,8197337,2026-09-15T19:26:01+00:00,"Tue, 16 Jun 2026 12:06:39 GMT",application/x-zip-compressed,REUTILIZADO,VERIFICADO
D.5,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
D.6,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
D.7,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
D.8,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
D.9,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
D.10,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
D.11,ift_ecsi_2024_base,Instituto Federal de Telecomunicaciones (IFT),Encuesta de Confianza en el Servicio de Internet (ECSI) 2024,2024,2024,ULTIMO_PUBLICADO,https://www.ift.org.mx/node/27269,https://www.ift.org.mx/sites/default/files/contenidogeneral/publicaciones/baseconfianzadigital.csv,data\raw\ift_ecsi_2024_base\objects\8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e\baseconfianzadigital.csv,8ec6a40e86c5e04989518e09b198977d5347838eb2197afe72382254b3cba18e,6194080,2026-09-14T22:56:12+00:00,"Thu, 12 Jun 2025 16:48:42 GMT",text/csv,REUTILIZADO,VERIFICADO
E.1,ift_tercera_encuesta_usuarios_2023_base,Instituto Federal de Telecomunicaciones (IFT),Base de datos pública de la Tercera Encuesta 2023 a Personas Usuarias de Servicios de Telecomunicaciones,2023,2023,HISTORICO,https://www.ift.org.mx/usuarios-y-audiencias/tercer-encuesta-2023-usuarios-de-servicios-de-telecomunicaciones,https://www.ift.org.mx/sites/default/files/contenidogeneral/usuarios-y-audiencias/bd3erencuesta2023.zip,data\raw\ift_tercera_encuesta_usuarios_2023_base\objects\21d45976f4f1dede6c3b\bd3erencuesta2023.zip,21d45976f4f1dede6c3b883ac9a7d2a3fed0b8ab3d64f9b41c1e0641ad639d43,16211058,2026-09-15T19:28:33+00:00,"Wed, 06 Dec 2023 02:17:25 GMT",application/zip,DESCARGADO_Y_VERIFICADO,VERIFICADO
E.1,ift_segunda_encuesta_usuarios_2025,Instituto Federal de Telecomunicaciones (IFT),Base de datos de la Segunda Encuesta 2025 a Personas Usuarias de Servicios de Telecomunicaciones,2024,2024,ULTIMO_PUBLICADO_COMPATIBLE,https://www.ift.org.mx/usuarios-y-audiencias/segunda-encuesta-2025-usuarios-de-servicios-de-telecomunicaciones,https://www.ift.org.mx/sites/default/files/contenidogeneral/usuarios-y-audiencias/basesdedatossegundaencuesta2025.zip,data\raw\ift_segunda_encuesta_usuarios_2025\objects\cf75332641d2ff2321e0\basesdedatossegundaencuesta2025.zip,cf75332641d2ff2321e06504dc077372c4f3082808e59c44fe5046275f707119,38230965,2026-09-15T19:28:58+00:00,"Wed, 27 Aug 2025 15:33:21 GMT",application/zip,DESCARGADO_Y_VERIFICADO,VERIFICADO
E.2,ift_estudio_ia_chatgpt_2023,Instituto Federal de Telecomunicaciones (IFT),Estudio Cualitativo Conocimiento y Percepción sobre la Inteligencia Artificial y ChatGPT 2023,2023,2023,ULTIMO_ESTUDIO_COMPATIBLE,https://www.ift.org.mx/usuarios-y-audiencias/estudio-cualitativo-conocimiento-y-percepcion-sobre-la-inteligencia-artificial-ia-y-chatgpt-2023,https://www.ift.org.mx/sites/default/files/contenidogeneral/usuarios-y-audiencias/estudiodeiaychatgpt2023_0.pdf,data\raw\ift_estudio_ia_chatgpt_2023\objects\2dc6ebb00006cc65241c\estudiodeiaychatgpt2023_0.pdf,2dc6ebb00006cc65241c6fc2ee8819aca65f8edcfb5f832a9f1082fd7cb653a3,74308930,2026-09-15T19:29:50+00:00,"Wed, 03 Apr 2024 00:37:45 GMT",application/pdf,DESCARGADO_Y_VERIFICADO,VERIFICADO
E.3,ift_mipymes_2022_base,Instituto Federal de Telecomunicaciones (IFT),Cuarta Encuesta 2022 a micro pequeñas y medianas empresas,2022,2022,HISTORICO,https://www.ift.org.mx/usuarios-y-audiencias/cuarta-encuesta-2022-usuarios-de-servicios-de-telecomunicaciones,https://www.ift.org.mx/sites/default/files/contenidogeneral/usuarios-y-audiencias/bd4taencuesta2022.zip,data\raw\ift_mipymes_2022_base\objects\8cdcfb71839a05ac1597a1899a2eef7dfdd91f29cb19545c346878df279daa3f\bd4taencuesta2022.zip,8cdcfb71839a05ac1597a1899a2eef7dfdd91f29cb19545c346878df279daa3f,2263587,2026-09-15T15:46:57+00:00,"Mon, 17 Apr 2023 23:08:25 GMT",application/zip,REUTILIZADO,VERIFICADO
E.3,ift_mipymes_2023_base,Instituto Federal de Telecomunicaciones (IFT),Cuarta Encuesta 2023 a micro pequeñas y medianas empresas,2023,2023,HISTORICO,https://www.ift.org.mx/node/24674,https://www.ift.org.mx/sites/default/files/contenidogeneral/usuarios-y-audiencias/bd4taencuesta2023.zip,data\raw\ift_mipymes_2023_base\objects\e9f318c2f6a57c9dd73f91b80678c2daecfb54f85d65288e268b67c994c39324\bd4taencuesta2023.zip,e9f318c2f6a57c9dd73f91b80678c2daecfb54f85d65288e268b67c994c39324,3443995,2026-09-15T15:47:01+00:00,"Sat, 02 Mar 2024 01:57:39 GMT",application/zip,REUTILIZADO,VERIFICADO
